flight_id,route_key,airline_key,date_key,calculated_duration_mins,is_overnight,is_statistical_outlier,airline_source
6F056,127ab6733de551c1aea35612b818c8d5,143c0deac2b49915503dd16a9f5462ba,20260420,109.0,False,False,ORIGINAL
AI062,b6e2cc2aaf99f21f5582a5d4b9ae2a9f,1d96baf00ff457518c392cdbc36d081e,20260420,36.0,False,False,ORIGINAL
UK034,cf98c283c13881769b3b684c7653eba9,d813685481e1e769c9968895601aa06a,20260420,204.0,False,False,ORIGINAL
UK079,cf98c283c13881769b3b684c7653eba9,d813685481e1e769c9968895601aa06a,20260420,231.0,False,False,ORIGINAL
AI135,adc4b4919d4f952851b45aa0ac117018,1d96baf00ff457518c392cdbc36d081e,20260420,161.0,False,False,ORIGINAL
SJ061,71ffb94c38439501b7cb7532b20299ce,fe10005e6631d2c82bc640a5b707027e,20260420,177.0,False,False,ORIGINAL
AI047,edec40d16277592f865f6f96d12c6237,1d96baf00ff457518c392cdbc36d081e,20260420,47.0,False,False,DERIVED
UK210,8ff2523fe27e0b381e5ec1a14e29a704,d813685481e1e769c9968895601aa06a,20260420,55.0,False,False,ORIGINAL
AI088,b6e2cc2aaf99f21f5582a5d4b9ae2a9f,1d96baf00ff457518c392cdbc36d081e,20260420,216.0,False,False,DERIVED
UK177,96cabcf3c0a98d19c08ef1c8eeba1154,d813685481e1e769c9968895601aa06a,20260420,269.0,False,False,ORIGINAL
AI128,4c4c8887c010c37d7c415aee9e223b86,1d96baf00ff457518c392cdbc36d081e,20260420,236.0,False,False,DERIVED
AI158,671c750b52cf4817ef2aa56f2ace75b0,1d96baf00ff457518c392cdbc36d081e,20260420,177.0,False,False,ORIGINAL
UK206,71ffb94c38439501b7cb7532b20299ce,d813685481e1e769c9968895601aa06a,20260420,273.0,False,False,ORIGINAL
SJ138,adc4b4919d4f952851b45aa0ac117018,fe10005e6631d2c82bc640a5b707027e,20260420,48.0,False,False,DERIVED
AI034,dd9b7f73506b86ec79aa343e64a2fb35,1d96baf00ff457518c392cdbc36d081e,20260420,283.0,False,False,ORIGINAL
AI012,4c4c8887c010c37d7c415aee9e223b86,1d96baf00ff457518c392cdbc36d081e,20260420,243.0,False,False,ORIGINAL
6F083,b871fbfcad03d855bfddf41229297608,143c0deac2b49915503dd16a9f5462ba,20260420,39.0,False,False,ORIGINAL
SJ083,71ffb94c38439501b7cb7532b20299ce,fe10005e6631d2c82bc640a5b707027e,20260420,184.0,False,False,ORIGINAL
SJ186,671c750b52cf4817ef2aa56f2ace75b0,fe10005e6631d2c82bc640a5b707027e,20260420,131.0,False,False,ORIGINAL
UK001,671c750b52cf4817ef2aa56f2ace75b0,d813685481e1e769c9968895601aa06a,20260420,85.0,False,False,ORIGINAL
AI217,cae609ae5d68de9a8792d0e2117d4ded,1d96baf00ff457518c392cdbc36d081e,20260420,137.0,False,False,ORIGINAL
6F178,4c4c8887c010c37d7c415aee9e223b86,143c0deac2b49915503dd16a9f5462ba,20260420,263.0,False,False,ORIGINAL
UK015,adc4b4919d4f952851b45aa0ac117018,d813685481e1e769c9968895601aa06a,20260420,107.0,False,False,ORIGINAL
AI112,cf98c283c13881769b3b684c7653eba9,1d96baf00ff457518c392cdbc36d081e,20260420,223.0,False,False,ORIGINAL
UK100,cae609ae5d68de9a8792d0e2117d4ded,d813685481e1e769c9968895601aa06a,20260420,152.0,False,False,ORIGINAL
6F133,71ffb94c38439501b7cb7532b20299ce,143c0deac2b49915503dd16a9f5462ba,20260420,107.0,False,False,ORIGINAL
AI227,9f16374b2c912e79e7314809f36c7172,1d96baf00ff457518c392cdbc36d081e,20260420,226.0,False,False,ORIGINAL
UK093,8a783a606a385b3bfe750ffd23c30c03,d813685481e1e769c9968895601aa06a,20260420,50.0,False,False,ORIGINAL
UK203,6ae5133ee42f35cd132a43580eeb7688,d813685481e1e769c9968895601aa06a,20260420,72.0,False,False,ORIGINAL
UK154,a51d75f60b5853f2ce43d68ddc769a90,d813685481e1e769c9968895601aa06a,20260420,237.0,False,False,ORIGINAL
UK073,3994560a2c713f116680d065b7d4c478,d813685481e1e769c9968895601aa06a,20260420,250.0,False,False,ORIGINAL
AI164,cf98c283c13881769b3b684c7653eba9,1d96baf00ff457518c392cdbc36d081e,20260420,108.0,False,False,ORIGINAL
UK008,cae609ae5d68de9a8792d0e2117d4ded,d813685481e1e769c9968895601aa06a,20260420,37.0,False,False,ORIGINAL
UK051,bc77046451bd9d63487f804a25d5b6fc,d813685481e1e769c9968895601aa06a,20260420,180.0,False,False,ORIGINAL
UK208,8ff2523fe27e0b381e5ec1a14e29a704,d813685481e1e769c9968895601aa06a,20260420,297.0,False,False,ORIGINAL
AI150,04f5fd88e0d3bf5692833a97649697b6,1d96baf00ff457518c392cdbc36d081e,20260420,47.0,False,False,ORIGINAL
AI189,671c750b52cf4817ef2aa56f2ace75b0,1d96baf00ff457518c392cdbc36d081e,20260420,108.0,False,False,ORIGINAL
6F230,cae609ae5d68de9a8792d0e2117d4ded,143c0deac2b49915503dd16a9f5462ba,20260420,193.0,False,False,ORIGINAL
6F169,04f5fd88e0d3bf5692833a97649697b6,143c0deac2b49915503dd16a9f5462ba,20260420,279.0,False,False,ORIGINAL
AI205,adc4b4919d4f952851b45aa0ac117018,1d96baf00ff457518c392cdbc36d081e,20260420,108.0,False,False,ORIGINAL
AI103,adc4b4919d4f952851b45aa0ac117018,1d96baf00ff457518c392cdbc36d081e,20260420,38.0,False,False,ORIGINAL
AI246,c43ed166a8fa9fe1e85762faa8bf124b,1d96baf00ff457518c392cdbc36d081e,20260420,199.0,False,False,ORIGINAL
6F187,127ab6733de551c1aea35612b818c8d5,143c0deac2b49915503dd16a9f5462ba,20260420,258.0,False,False,ORIGINAL
AI082,8ff2523fe27e0b381e5ec1a14e29a704,1d96baf00ff457518c392cdbc36d081e,20260420,162.0,False,False,ORIGINAL
UK116,24879a2de7527581c3dbc2294134abe5,d813685481e1e769c9968895601aa06a,20260420,228.0,False,False,ORIGINAL
SJ169,127ab6733de551c1aea35612b818c8d5,fe10005e6631d2c82bc640a5b707027e,20260420,286.0,False,False,ORIGINAL
AI175,225fb0760ffcd1233b1e4a61a511e724,1d96baf00ff457518c392cdbc36d081e,20260420,227.0,False,False,ORIGINAL
SJ098,89b74decd3097ce93ec4cccfa8379efc,fe10005e6631d2c82bc640a5b707027e,20260420,35.0,False,False,ORIGINAL
SJ191,adc4b4919d4f952851b45aa0ac117018,fe10005e6631d2c82bc640a5b707027e,20260420,82.0,False,False,ORIGINAL
SJ017,317ae26badc5745d08250ee7a733dd0c,fe10005e6631d2c82bc640a5b707027e,20260420,123.0,False,False,ORIGINAL
UK188,71ffb94c38439501b7cb7532b20299ce,d813685481e1e769c9968895601aa06a,20260420,49.0,False,False,ORIGINAL
AI196,a51d75f60b5853f2ce43d68ddc769a90,1d96baf00ff457518c392cdbc36d081e,20260420,93.0,False,False,ORIGINAL
AI068,c43ed166a8fa9fe1e85762faa8bf124b,1d96baf00ff457518c392cdbc36d081e,20260420,120.00496666666666,False,False,ORIGINAL
SJ097,4c4c8887c010c37d7c415aee9e223b86,fe10005e6631d2c82bc640a5b707027e,20260420,170.0,False,False,ORIGINAL
SJ030,96cabcf3c0a98d19c08ef1c8eeba1154,fe10005e6631d2c82bc640a5b707027e,20260420,43.0,False,False,ORIGINAL
6F179,89b74decd3097ce93ec4cccfa8379efc,143c0deac2b49915503dd16a9f5462ba,20260420,255.0,False,False,ORIGINAL
6F156,382e870b93a9172b725c021a093b911d,143c0deac2b49915503dd16a9f5462ba,20260420,154.0,False,False,ORIGINAL
SJ057,4c4c8887c010c37d7c415aee9e223b86,fe10005e6631d2c82bc640a5b707027e,20260420,192.0,False,False,ORIGINAL
6F036,cae609ae5d68de9a8792d0e2117d4ded,143c0deac2b49915503dd16a9f5462ba,20260420,283.0,False,False,ORIGINAL
6F201,24879a2de7527581c3dbc2294134abe5,143c0deac2b49915503dd16a9f5462ba,20260420,280.0,False,False,ORIGINAL
6F143,671c750b52cf4817ef2aa56f2ace75b0,143c0deac2b49915503dd16a9f5462ba,20260420,239.0,False,False,ORIGINAL
6F177,89b74decd3097ce93ec4cccfa8379efc,143c0deac2b49915503dd16a9f5462ba,20260420,142.0,False,False,ORIGINAL
6F031,c43ed166a8fa9fe1e85762faa8bf124b,143c0deac2b49915503dd16a9f5462ba,20260420,277.0,False,False,ORIGINAL
UK165,cf98c283c13881769b3b684c7653eba9,d813685481e1e769c9968895601aa06a,20260420,253.0,False,False,ORIGINAL
6F122,cf98c283c13881769b3b684c7653eba9,143c0deac2b49915503dd16a9f5462ba,20260420,224.0,False,False,ORIGINAL
AI009,8ff2523fe27e0b381e5ec1a14e29a704,1d96baf00ff457518c392cdbc36d081e,20260420,154.0,False,False,DERIVED
6F046,cf98c283c13881769b3b684c7653eba9,143c0deac2b49915503dd16a9f5462ba,20260420,221.0,False,False,ORIGINAL
AI051,71ffb94c38439501b7cb7532b20299ce,1d96baf00ff457518c392cdbc36d081e,20260420,55.0,False,False,ORIGINAL
UK222,4c4c8887c010c37d7c415aee9e223b86,d813685481e1e769c9968895601aa06a,20260420,95.0,False,False,ORIGINAL
SJ127,04f5fd88e0d3bf5692833a97649697b6,fe10005e6631d2c82bc640a5b707027e,20260420,157.0,False,False,ORIGINAL
AI226,6ae5133ee42f35cd132a43580eeb7688,1d96baf00ff457518c392cdbc36d081e,20260420,169.0,False,False,DERIVED
AI216,4c4c8887c010c37d7c415aee9e223b86,1d96baf00ff457518c392cdbc36d081e,20260420,84.0,False,False,ORIGINAL
6F058,4c4c8887c010c37d7c415aee9e223b86,143c0deac2b49915503dd16a9f5462ba,20260420,149.0,False,False,ORIGINAL
SJ207,8ff2523fe27e0b381e5ec1a14e29a704,fe10005e6631d2c82bc640a5b707027e,20260420,193.0,False,False,ORIGINAL
SJ198,24879a2de7527581c3dbc2294134abe5,fe10005e6631d2c82bc640a5b707027e,20260420,281.0,False,False,ORIGINAL
SJ108,6ae5133ee42f35cd132a43580eeb7688,fe10005e6631d2c82bc640a5b707027e,20260420,156.0,False,False,ORIGINAL
SJ155,8ff2523fe27e0b381e5ec1a14e29a704,fe10005e6631d2c82bc640a5b707027e,20260420,300.0,False,False,ORIGINAL
6F193,127ab6733de551c1aea35612b818c8d5,143c0deac2b49915503dd16a9f5462ba,20260420,118.0,False,False,ORIGINAL
6F019,adc4b4919d4f952851b45aa0ac117018,143c0deac2b49915503dd16a9f5462ba,20260420,235.0,False,False,ORIGINAL
AI102,cae609ae5d68de9a8792d0e2117d4ded,1d96baf00ff457518c392cdbc36d081e,20260420,291.0,False,False,ORIGINAL
6F166,4c4c8887c010c37d7c415aee9e223b86,143c0deac2b49915503dd16a9f5462ba,20260420,270.0,False,False,ORIGINAL
UK175,adc4b4919d4f952851b45aa0ac117018,d813685481e1e769c9968895601aa06a,20260419,202.0,False,False,ORIGINAL
6F010,cf98c283c13881769b3b684c7653eba9,143c0deac2b49915503dd16a9f5462ba,20260419,231.0,False,False,ORIGINAL
AI234,127ab6733de551c1aea35612b818c8d5,1d96baf00ff457518c392cdbc36d081e,20260419,104.0,False,False,ORIGINAL
UK135,bc77046451bd9d63487f804a25d5b6fc,d813685481e1e769c9968895601aa06a,20260419,113.0,False,False,ORIGINAL
6F272,89b74decd3097ce93ec4cccfa8379efc,143c0deac2b49915503dd16a9f5462ba,20260419,47.0,False,False,DERIVED
AI061,4c4c8887c010c37d7c415aee9e223b86,1d96baf00ff457518c392cdbc36d081e,20260419,91.0,False,False,ORIGINAL
6F070,bc77046451bd9d63487f804a25d5b6fc,143c0deac2b49915503dd16a9f5462ba,20260419,181.0,False,False,ORIGINAL
AI015,3994560a2c713f116680d065b7d4c478,1d96baf00ff457518c392cdbc36d081e,20260419,114.0,False,False,ORIGINAL
SJ076,317ae26badc5745d08250ee7a733dd0c,fe10005e6631d2c82bc640a5b707027e,20260419,181.0,False,False,ORIGINAL
SJ029,bc77046451bd9d63487f804a25d5b6fc,fe10005e6631d2c82bc640a5b707027e,20260419,87.0,False,False,DERIVED
SJ194,671c750b52cf4817ef2aa56f2ace75b0,fe10005e6631d2c82bc640a5b707027e,20260419,225.0,False,False,ORIGINAL
AI235,6ae5133ee42f35cd132a43580eeb7688,1d96baf00ff457518c392cdbc36d081e,20260419,207.0,False,False,ORIGINAL
SJ048,71ffb94c38439501b7cb7532b20299ce,fe10005e6631d2c82bc640a5b707027e,20260419,96.0,False,False,ORIGINAL
SJ114,bc77046451bd9d63487f804a25d5b6fc,fe10005e6631d2c82bc640a5b707027e,20260419,200.0,False,False,ORIGINAL
SJ146,10db3418b17657f44f554b3a79b69f30,fe10005e6631d2c82bc640a5b707027e,20260419,116.0,False,False,ORIGINAL
UK041,89b74decd3097ce93ec4cccfa8379efc,d813685481e1e769c9968895601aa06a,20260419,67.0,False,False,ORIGINAL
6F075,4c4c8887c010c37d7c415aee9e223b86,143c0deac2b49915503dd16a9f5462ba,20260419,282.0,False,False,ORIGINAL
SJ020,adc4b4919d4f952851b45aa0ac117018,fe10005e6631d2c82bc640a5b707027e,20260419,249.0,False,False,ORIGINAL
SJ099,71ffb94c38439501b7cb7532b20299ce,fe10005e6631d2c82bc640a5b707027e,20260419,140.0,False,False,DERIVED
6F078,4c4c8887c010c37d7c415aee9e223b86,143c0deac2b49915503dd16a9f5462ba,20260419,93.0,False,False,ORIGINAL
UK219,225fb0760ffcd1233b1e4a61a511e724,d813685481e1e769c9968895601aa06a,20260419,258.0,False,False,ORIGINAL
UK223,671c750b52cf4817ef2aa56f2ace75b0,d813685481e1e769c9968895601aa06a,20260419,32.0,False,False,ORIGINAL
UK227,225fb0760ffcd1233b1e4a61a511e724,d813685481e1e769c9968895601aa06a,20260419,230.0,False,False,ORIGINAL
6F260,671c750b52cf4817ef2aa56f2ace75b0,143c0deac2b49915503dd16a9f5462ba,20260419,203.0,False,False,DERIVED
AI096,671c750b52cf4817ef2aa56f2ace75b0,1d96baf00ff457518c392cdbc36d081e,20260419,298.0,False,False,ORIGINAL
6F022,71ffb94c38439501b7cb7532b20299ce,143c0deac2b49915503dd16a9f5462ba,20260419,259.0,False,False,ORIGINAL
6F237,89b74decd3097ce93ec4cccfa8379efc,143c0deac2b49915503dd16a9f5462ba,20260419,183.0,False,False,ORIGINAL
UK146,127ab6733de551c1aea35612b818c8d5,d813685481e1e769c9968895601aa06a,20260419,148.0,False,False,ORIGINAL
SJ015,4c4c8887c010c37d7c415aee9e223b86,fe10005e6631d2c82bc640a5b707027e,20260419,72.0,False,False,ORIGINAL
AI108,3994560a2c713f116680d065b7d4c478,1d96baf00ff457518c392cdbc36d081e,20260419,165.0,False,False,ORIGINAL
UK020,71ffb94c38439501b7cb7532b20299ce,d813685481e1e769c9968895601aa06a,20260419,75.0,False,False,ORIGINAL
6F113,4c4c8887c010c37d7c415aee9e223b86,143c0deac2b49915503dd16a9f5462ba,20260419,266.0,False,False,ORIGINAL
6F112,bc77046451bd9d63487f804a25d5b6fc,143c0deac2b49915503dd16a9f5462ba,20260419,136.0,False,False,ORIGINAL
6F246,bc77046451bd9d63487f804a25d5b6fc,143c0deac2b49915503dd16a9f5462ba,20260419,136.0,False,False,ORIGINAL
UK158,127ab6733de551c1aea35612b818c8d5,d813685481e1e769c9968895601aa06a,20260419,33.0,False,False,ORIGINAL
UK159,cae609ae5d68de9a8792d0e2117d4ded,d813685481e1e769c9968895601aa06a,20260419,167.0,False,False,ORIGINAL
UK084,b6e2cc2aaf99f21f5582a5d4b9ae2a9f,d813685481e1e769c9968895601aa06a,20260419,216.0,False,False,ORIGINAL
SJ206,8ff2523fe27e0b381e5ec1a14e29a704,fe10005e6631d2c82bc640a5b707027e,20260419,278.0,False,False,ORIGINAL
UK044,adc4b4919d4f952851b45aa0ac117018,d813685481e1e769c9968895601aa06a,20260419,178.0,False,False,ORIGINAL
SJ036,96cabcf3c0a98d19c08ef1c8eeba1154,fe10005e6631d2c82bc640a5b707027e,20260419,210.0,False,False,ORIGINAL
6F176,671c750b52cf4817ef2aa56f2ace75b0,143c0deac2b49915503dd16a9f5462ba,20260419,180.0,False,False,ORIGINAL
6F148,24879a2de7527581c3dbc2294134abe5,143c0deac2b49915503dd16a9f5462ba,20260419,127.0,False,False,ORIGINAL
6F202,10db3418b17657f44f554b3a79b69f30,143c0deac2b49915503dd16a9f5462ba,20260419,210.0,False,False,ORIGINAL
6F071,8ff2523fe27e0b381e5ec1a14e29a704,143c0deac2b49915503dd16a9f5462ba,20260419,253.0,False,False,ORIGINAL
AI105,671c750b52cf4817ef2aa56f2ace75b0,1d96baf00ff457518c392cdbc36d081e,20260419,107.0,False,False,ORIGINAL
AI241,10db3418b17657f44f554b3a79b69f30,1d96baf00ff457518c392cdbc36d081e,20260419,127.0,False,False,ORIGINAL
SJ162,96cabcf3c0a98d19c08ef1c8eeba1154,fe10005e6631d2c82bc640a5b707027e,20260419,139.0,False,False,ORIGINAL
6F003,c9d4324c50c5e70095cd3e0446bcbd2d,143c0deac2b49915503dd16a9f5462ba,20260419,187.0,False,False,ORIGINAL
6F249,c9d4324c50c5e70095cd3e0446bcbd2d,143c0deac2b49915503dd16a9f5462ba,20260419,187.0,False,False,ORIGINAL
AI237,4c4c8887c010c37d7c415aee9e223b86,1d96baf00ff457518c392cdbc36d081e,20260419,195.0,False,False,ORIGINAL
SJ134,4c4c8887c010c37d7c415aee9e223b86,fe10005e6631d2c82bc640a5b707027e,20260419,257.0,False,False,ORIGINAL
AI071,127ab6733de551c1aea35612b818c8d5,1d96baf00ff457518c392cdbc36d081e,20260419,183.0,False,False,ORIGINAL
6F118,27d0f59c48e41aa01667e01a8c02ec7b,143c0deac2b49915503dd16a9f5462ba,20260419,69.0,False,False,ORIGINAL
6F014,317ae26badc5745d08250ee7a733dd0c,143c0deac2b49915503dd16a9f5462ba,20260419,213.0,False,False,ORIGINAL
6F065,71ffb94c38439501b7cb7532b20299ce,143c0deac2b49915503dd16a9f5462ba,20260419,163.0,False,False,ORIGINAL
6F271,89b74decd3097ce93ec4cccfa8379efc,143c0deac2b49915503dd16a9f5462ba,20260419,199.0,False,False,DERIVED
SJ070,12a0c17677be948b58459ad87ee14879,fe10005e6631d2c82bc640a5b707027e,20260419,113.0,False,False,ORIGINAL
6F007,89b74decd3097ce93ec4cccfa8379efc,143c0deac2b49915503dd16a9f5462ba,20260419,59.0,False,False,ORIGINAL
UK007,96cabcf3c0a98d19c08ef1c8eeba1154,d813685481e1e769c9968895601aa06a,20260419,134.0,False,False,ORIGINAL
SJ192,c9d4324c50c5e70095cd3e0446bcbd2d,fe10005e6631d2c82bc640a5b707027e,20260419,300.0,True,False,ORIGINAL
AI097,89b74decd3097ce93ec4cccfa8379efc,1d96baf00ff457518c392cdbc36d081e,20260419,292.0,False,False,ORIGINAL
6F256,4c4c8887c010c37d7c415aee9e223b86,143c0deac2b49915503dd16a9f5462ba,20260419,33.0,False,False,DERIVED
UK047,6ae5133ee42f35cd132a43580eeb7688,d813685481e1e769c9968895601aa06a,20260419,245.0,False,False,ORIGINAL
AI024,382e870b93a9172b725c021a093b911d,1d96baf00ff457518c392cdbc36d081e,20260419,67.0,False,False,ORIGINAL
UK113,671c750b52cf4817ef2aa56f2ace75b0,d813685481e1e769c9968895601aa06a,20260419,264.0,False,False,ORIGINAL
SJ163,96cabcf3c0a98d19c08ef1c8eeba1154,fe10005e6631d2c82bc640a5b707027e,20260419,276.0,False,False,ORIGINAL
SJ208,96cabcf3c0a98d19c08ef1c8eeba1154,fe10005e6631d2c82bc640a5b707027e,20260419,61.0,False,False,ORIGINAL
SJ221,a51d75f60b5853f2ce43d68ddc769a90,fe10005e6631d2c82bc640a5b707027e,20260419,286.0,False,False,ORIGINAL
SJ084,89b74decd3097ce93ec4cccfa8379efc,fe10005e6631d2c82bc640a5b707027e,20260419,59.0,False,False,ORIGINAL
6F127,c9d4324c50c5e70095cd3e0446bcbd2d,143c0deac2b49915503dd16a9f5462ba,20260419,241.0,False,False,ORIGINAL
AI122,4c4c8887c010c37d7c415aee9e223b86,1d96baf00ff457518c392cdbc36d081e,20260419,251.0,False,False,ORIGINAL
AI139,89b74decd3097ce93ec4cccfa8379efc,1d96baf00ff457518c392cdbc36d081e,20260419,61.0,False,False,ORIGINAL
UK149,b6e2cc2aaf99f21f5582a5d4b9ae2a9f,d813685481e1e769c9968895601aa06a,20260419,286.0,False,False,ORIGINAL
AI149,225fb0760ffcd1233b1e4a61a511e724,1d96baf00ff457518c392cdbc36d081e,20260419,197.0,False,False,ORIGINAL
SJ243,b871fbfcad03d855bfddf41229297608,fe10005e6631d2c82bc640a5b707027e,20260419,286.0,False,False,ORIGINAL
AI053,671c750b52cf4817ef2aa56f2ace75b0,1d96baf00ff457518c392cdbc36d081e,20260419,255.0,False,False,ORIGINAL
UK061,adc4b4919d4f952851b45aa0ac117018,d813685481e1e769c9968895601aa06a,20260419,110.0,False,False,ORIGINAL
SJ004,b6e2cc2aaf99f21f5582a5d4b9ae2a9f,fe10005e6631d2c82bc640a5b707027e,20260419,189.0,False,False,ORIGINAL
AI173,bc77046451bd9d63487f804a25d5b6fc,1d96baf00ff457518c392cdbc36d081e,20260419,291.0,False,False,ORIGINAL
6F085,89b74decd3097ce93ec4cccfa8379efc,143c0deac2b49915503dd16a9f5462ba,20260419,120.00496666666666,False,False,ORIGINAL
AI252,bc77046451bd9d63487f804a25d5b6fc,1d96baf00ff457518c392cdbc36d081e,20260419,264.0,False,False,DERIVED
SJ109,04f5fd88e0d3bf5692833a97649697b6,fe10005e6631d2c82bc640a5b707027e,20260419,184.0,False,False,ORIGINAL
UK123,04f5fd88e0d3bf5692833a97649697b6,d813685481e1e769c9968895601aa06a,20260419,174.0,False,False,ORIGINAL
6F125,4c4c8887c010c37d7c415aee9e223b86,143c0deac2b49915503dd16a9f5462ba,20260419,244.0,False,False,ORIGINAL
UK183,3994560a2c713f116680d065b7d4c478,d813685481e1e769c9968895601aa06a,20260419,83.0,False,False,ORIGINAL
AI110,4c4c8887c010c37d7c415aee9e223b86,1d96baf00ff457518c392cdbc36d081e,20260419,293.0,False,False,ORIGINAL
UK105,27d0f59c48e41aa01667e01a8c02ec7b,d813685481e1e769c9968895601aa06a,20260419,67.0,False,False,ORIGINAL
6F128,bc77046451bd9d63487f804a25d5b6fc,143c0deac2b49915503dd16a9f5462ba,20260419,67.0,False,False,ORIGINAL
6F224,317ae26badc5745d08250ee7a733dd0c,143c0deac2b49915503dd16a9f5462ba,20260419,119.0,False,False,ORIGINAL
SJ130,04f5fd88e0d3bf5692833a97649697b6,fe10005e6631d2c82bc640a5b707027e,20260419,240.0,False,False,ORIGINAL
AI224,96cabcf3c0a98d19c08ef1c8eeba1154,1d96baf00ff457518c392cdbc36d081e,20260419,285.0,False,False,ORIGINAL
SJ182,24879a2de7527581c3dbc2294134abe5,fe10005e6631d2c82bc640a5b707027e,20260419,48.0,False,False,ORIGINAL
UK164,225fb0760ffcd1233b1e4a61a511e724,d813685481e1e769c9968895601aa06a,20260419,264.0,False,False,ORIGINAL
AI161,24879a2de7527581c3dbc2294134abe5,1d96baf00ff457518c392cdbc36d081e,20260419,180.0,False,False,ORIGINAL
6F206,dd9b7f73506b86ec79aa343e64a2fb35,143c0deac2b49915503dd16a9f5462ba,20260419,260.0,False,False,ORIGINAL
SJ204,671c750b52cf4817ef2aa56f2ace75b0,fe10005e6631d2c82bc640a5b707027e,20260419,101.0,False,False,ORIGINAL
AI206,edec40d16277592f865f6f96d12c6237,1d96baf00ff457518c392cdbc36d081e,20260419,211.0,False,False,ORIGINAL
6F140,27d0f59c48e41aa01667e01a8c02ec7b,143c0deac2b49915503dd16a9f5462ba,20260419,111.0,False,False,ORIGINAL
6F253,71ffb94c38439501b7cb7532b20299ce,143c0deac2b49915503dd16a9f5462ba,20260419,118.0,False,False,DERIVED
SJ203,96cabcf3c0a98d19c08ef1c8eeba1154,fe10005e6631d2c82bc640a5b707027e,20260419,125.0,False,False,DERIVED
SJ161,71ffb94c38439501b7cb7532b20299ce,fe10005e6631d2c82bc640a5b707027e,20260419,42.0,False,False,ORIGINAL
AI098,89b74decd3097ce93ec4cccfa8379efc,1d96baf00ff457518c392cdbc36d081e,20260419,130.0,False,False,ORIGINAL
AI168,8ff2523fe27e0b381e5ec1a14e29a704,1d96baf00ff457518c392cdbc36d081e,20260419,270.0,False,False,DERIVED
UK190,cf98c283c13881769b3b684c7653eba9,d813685481e1e769c9968895601aa06a,20260419,184.0,False,False,ORIGINAL
AI085,96cabcf3c0a98d19c08ef1c8eeba1154,1d96baf00ff457518c392cdbc36d081e,20260419,288.0,False,False,ORIGINAL
AI076,adc4b4919d4f952851b45aa0ac117018,1d96baf00ff457518c392cdbc36d081e,20260419,35.0,False,False,ORIGINAL
UK130,71ffb94c38439501b7cb7532b20299ce,d813685481e1e769c9968895601aa06a,20260419,247.0,False,False,ORIGINAL
6F038,89b74decd3097ce93ec4cccfa8379efc,143c0deac2b49915503dd16a9f5462ba,20260419,237.0,False,False,ORIGINAL
UK110,bc77046451bd9d63487f804a25d5b6fc,d813685481e1e769c9968895601aa06a,20260419,287.0,False,False,ORIGINAL
SJ013,317ae26badc5745d08250ee7a733dd0c,fe10005e6631d2c82bc640a5b707027e,20260419,269.0,False,False,ORIGINAL
AI039,71ffb94c38439501b7cb7532b20299ce,1d96baf00ff457518c392cdbc36d081e,20260419,212.0,False,False,ORIGINAL
AI248,671c750b52cf4817ef2aa56f2ace75b0,1d96baf00ff457518c392cdbc36d081e,20260419,78.0,False,False,ORIGINAL
6F199,317ae26badc5745d08250ee7a733dd0c,143c0deac2b49915503dd16a9f5462ba,20260419,137.0,False,False,ORIGINAL
AI225,c43ed166a8fa9fe1e85762faa8bf124b,1d96baf00ff457518c392cdbc36d081e,20260419,56.0,False,False,ORIGINAL
SJ028,24879a2de7527581c3dbc2294134abe5,fe10005e6631d2c82bc640a5b707027e,20260419,268.0,False,False,ORIGINAL
SJ012,10db3418b17657f44f554b3a79b69f30,fe10005e6631d2c82bc640a5b707027e,20260419,71.0,False,False,ORIGINAL
SJ131,a51d75f60b5853f2ce43d68ddc769a90,fe10005e6631d2c82bc640a5b707027e,20260419,67.0,False,False,ORIGINAL
AI010,225fb0760ffcd1233b1e4a61a511e724,1d96baf00ff457518c392cdbc36d081e,20260419,288.0,False,False,ORIGINAL
6F020,225fb0760ffcd1233b1e4a61a511e724,143c0deac2b49915503dd16a9f5462ba,20260419,105.0,False,False,ORIGINAL
SJ038,b871fbfcad03d855bfddf41229297608,fe10005e6631d2c82bc640a5b707027e,20260419,169.0,False,False,ORIGINAL
UK204,b871fbfcad03d855bfddf41229297608,d813685481e1e769c9968895601aa06a,20260419,98.0,False,False,ORIGINAL
AI036,4c4c8887c010c37d7c415aee9e223b86,1d96baf00ff457518c392cdbc36d081e,20260419,91.0,False,False,ORIGINAL
AI100,24879a2de7527581c3dbc2294134abe5,1d96baf00ff457518c392cdbc36d081e,20260419,220.0,False,False,DERIVED
SJ215,671c750b52cf4817ef2aa56f2ace75b0,fe10005e6631d2c82bc640a5b707027e,20260419,95.0,False,False,ORIGINAL
UK155,a51d75f60b5853f2ce43d68ddc769a90,d813685481e1e769c9968895601aa06a,20260419,243.0,False,False,ORIGINAL
SJ173,27d0f59c48e41aa01667e01a8c02ec7b,fe10005e6631d2c82bc640a5b707027e,20260419,102.0,False,False,ORIGINAL
UK179,96cabcf3c0a98d19c08ef1c8eeba1154,d813685481e1e769c9968895601aa06a,20260419,290.0,False,False,ORIGINAL
UK221,671c750b52cf4817ef2aa56f2ace75b0,d813685481e1e769c9968895601aa06a,20260419,266.0,False,False,ORIGINAL
